surface_area_m2,total_rooms,rooms,bathrooms,floor_level,prix,price_tnd,city,city_encoded,price_per_m2,rooms_per_surface
190.0,5.0,1,1,6,747527.0,747527.0,ben-arous,1,3934.3526315789472,0.005263157894736842
253.0,1.0,1,1,5,1113419.0,1113419.0,tunis,3,4400.865612648221,0.003952569169960474
221.0,4.0,3,1,6,963921.0,963921.0,tunis,3,4361.633484162896,0.013574660633484163
229.0,3.0,2,1,9,859671.0,859671.0,ariana,0,3754.0218340611355,0.008733624454148471
191.0,1.0,1,1,9,941597.0,941597.0,tunis,3,4929.82722513089,0.005235602094240838
287.0,1.0,1,1,6,1218159.0,1218159.0,tunis,3,4244.456445993032,0.003484320557491289
269.0,2.0,1,1,6,801897.0,801897.0,ben-arous,1,2981.029739776952,0.0037174721189591076
199.0,3.0,2,2,6,691049.0,691049.0,ben-arous,1,3472.608040201005,0.010050251256281407
283.0,2.0,1,1,6,1019988.0,1019988.0,ariana,0,3604.1978798586574,0.0035335689045936395
145.0,5.0,1,1,6,511869.0,511869.0,ben-arous,1,3530.1310344827584,0.006896551724137931
81.0,3.0,2,1,16,369918.0,369918.0,ben-arous,1,4566.888888888889,0.024691358024691357
106.0,4.0,3,1,2,581562.0,581562.0,tunis,3,5486.433962264151,0.02830188679245283
162.0,3.0,2,2,6,659079.0,659079.0,tunis,3,4068.3888888888887,0.012345679012345678
112.0,2.0,1,1,2,435764.0,435764.0,ariana,0,3890.75,0.008928571428571428
128.0,3.0,2,1,5,615069.0,615069.0,tunis,3,4805.2265625,0.015625
277.0,4.0,2,2,16,1040388.0,1040388.0,ariana,0,3755.913357400722,0.007220216606498195
132.0,5.0,3,1,5,450974.0,450974.0,ben-arous,1,3416.469696969697,0.022727272727272728
226.0,1.0,1,2,5,840342.0,840342.0,tunis,3,3718.3274336283184,0.004424778761061947
142.0,3.0,2,1,1,634243.0,634243.0,ariana,0,4466.5,0.014084507042253521
92.0,1.0,1,1,8,359439.0,359439.0,ben-arous,1,3906.945652173913,0.010869565217391304
215.0,2.0,1,2,6,811632.0,811632.0,tunis,3,3775.032558139535,0.004651162790697674
144.0,2.0,1,1,1,591619.0,591619.0,ariana,0,4108.465277777777,0.006944444444444444
128.0,4.0,2,1,10,452926.0,452926.0,ariana,0,3538.484375,0.015625
241.0,3.0,2,2,5,800415.0,800415.0,ben-arous,1,3321.2240663900416,0.008298755186721992
134.0,5.0,1,1,1,550156.0,550156.0,ariana,0,4105.641791044776,0.007462686567164179
211.0,2.0,1,1,1,782387.0,782387.0,ariana,0,3707.995260663507,0.004739336492890996
72.0,1.0,1,1,9,380620.0,380620.0,tunis,3,5286.388888888889,0.013888888888888888
180.0,3.0,2,2,5,844576.0,844576.0,tunis,3,4692.0888888888885,0.011111111111111112
114.0,1.0,1,1,5,585303.0,585303.0,tunis,3,5134.236842105263,0.008771929824561403
127.0,4.0,2,1,7,529771.0,529771.0,ben-arous,1,4171.425196850394,0.015748031496062992
160.0,2.0,1,1,3,752631.0,752631.0,la-manouba,2,4703.94375,0.00625
125.0,3.0,2,1,1,449455.0,449455.0,ben-arous,1,3595.64,0.016
205.0,1.0,1,2,16,714475.0,714475.0,ariana,0,3485.243902439024,0.004878048780487805
167.0,4.0,1,1,10,590485.0,590485.0,ariana,0,3535.8383233532936,0.005988023952095809
130.0,2.0,1,1,1,590854.0,590854.0,tunis,3,4545.030769230769,0.007692307692307693
281.0,2.0,1,2,7,1329912.0,1329912.0,tunis,3,4732.782918149466,0.0035587188612099642
55.0,1.0,1,1,4,297814.0,297814.0,tunis,3,5414.8,0.01818181818181818
86.0,3.0,2,1,5,350303.0,350303.0,tunis,3,4073.2906976744184,0.023255813953488372
188.0,1.0,1,1,7,818345.0,818345.0,tunis,3,4352.898936170212,0.005319148936170213
139.0,5.0,1,1,1,515653.0,515653.0,ariana,0,3709.73381294964,0.007194244604316547
197.0,3.0,1,1,7,648762.0,648762.0,ben-arous,1,3293.208121827411,0.005076142131979695
99.0,1.0,1,1,1,483002.0,483002.0,tunis,3,4878.80808080808,0.010101010101010102
163.0,1.0,1,2,16,571071.0,571071.0,la-manouba,2,3503.5030674846626,0.006134969325153374
62.0,1.0,1,1,5,371863.0,371863.0,tunis,3,5997.790322580645,0.016129032258064516
167.0,5.0,2,2,9,617062.0,617062.0,ben-arous,1,3694.982035928144,0.011976047904191617
222.0,3.0,2,2,2,770453.0,770453.0,ben-arous,1,3470.509009009009,0.009009009009009009
181.0,3.0,1,2,6,800157.0,800157.0,tunis,3,4420.7569060773485,0.0055248618784530384
141.0,3.0,1,1,3,574526.0,574526.0,tunis,3,4074.6524822695037,0.0070921985815602835
88.0,5.0,1,1,7,337945.0,337945.0,ben-arous,1,3840.284090909091,0.011363636363636364
135.0,1.0,1,1,9,515317.0,515317.0,ariana,0,3817.162962962963,0.007407407407407408
54.0,4.0,3,1,1,244508.0,244508.0,la-manouba,2,4527.925925925926,0.05555555555555555
234.0,3.0,1,2,16,843309.0,843309.0,tunis,3,3603.8846153846152,0.004273504273504274
275.0,5.0,2,2,1,923881.0,923881.0,ben-arous,1,3359.5672727272727,0.007272727272727273
54.0,4.0,2,1,10,269786.0,269786.0,ariana,0,4996.037037037037,0.037037037037037035
244.0,5.0,2,2,7,848512.0,848512.0,ben-arous,1,3477.5081967213114,0.00819672131147541
203.0,1.0,1,2,4,753239.0,753239.0,ariana,0,3710.536945812808,0.0049261083743842365
144.0,4.0,3,1,5,542664.0,542664.0,ben-arous,1,3768.5,0.020833333333333332
100.0,5.0,4,1,4,329558.0,329558.0,ben-arous,1,3295.58,0.04
262.0,1.0,1,2,2,999591.0,999591.0,tunis,3,3815.232824427481,0.003816793893129771
130.0,2.0,1,1,5,510535.0,510535.0,ben-arous,1,3927.1923076923076,0.007692307692307693
195.0,2.0,1,1,3,899115.0,899115.0,tunis,3,4610.846153846154,0.005128205128205128
98.0,2.0,1,1,16,321999.0,321999.0,ariana,0,3285.704081632653,0.01020408163265306
51.0,4.0,2,1,7,222641.0,222641.0,ben-arous,1,4365.509803921569,0.0392156862745098
129.0,5.0,2,1,6,468046.0,468046.0,ariana,0,3628.263565891473,0.015503875968992248
157.0,4.0,2,1,10,609463.0,609463.0,ariana,0,3881.9299363057326,0.012738853503184714
267.0,1.0,1,2,1,972602.0,972602.0,tunis,3,3642.7041198501875,0.003745318352059925
277.0,5.0,1,1,9,1419970.0,1419970.0,tunis,3,5126.245487364621,0.0036101083032490976
248.0,4.0,2,2,10,1247145.0,1247145.0,tunis,3,5028.810483870968,0.008064516129032258
270.0,5.0,4,2,10,1214987.0,1214987.0,tunis,3,4499.951851851852,0.014814814814814815
195.0,3.0,2,1,2,887976.0,887976.0,tunis,3,4553.723076923077,0.010256410256410256
294.0,5.0,2,2,8,954531.0,954531.0,ariana,0,3246.704081632653,0.006802721088435374
58.0,4.0,2,1,16,304099.0,304099.0,ben-arous,1,5243.086206896552,0.034482758620689655
232.0,4.0,2,2,4,950169.0,950169.0,ariana,0,4095.5560344827586,0.008620689655172414
169.0,3.0,2,1,6,659151.0,659151.0,ben-arous,1,3900.301775147929,0.011834319526627219
147.0,2.0,1,1,6,535503.0,535503.0,ben-arous,1,3642.877551020408,0.006802721088435374
236.0,1.0,1,2,1,892938.0,892938.0,tunis,3,3783.635593220339,0.00423728813559322
115.0,3.0,1,1,8,566759.0,566759.0,tunis,3,4928.339130434782,0.008695652173913044
261.0,3.0,1,2,6,992599.0,992599.0,ben-arous,1,3803.0613026819924,0.0038314176245210726
196.0,2.0,1,1,2,720221.0,720221.0,ariana,0,3674.5969387755104,0.00510204081632653
127.0,1.0,1,1,7,450596.0,450596.0,ariana,0,3548.0,0.007874015748031496
142.0,1.0,1,1,1,515659.0,515659.0,ben-arous,1,3631.4014084507044,0.007042253521126761
101.0,3.0,1,1,2,328431.0,328431.0,ariana,0,3251.792079207921,0.009900990099009901
95.0,2.0,1,1,6,327745.0,327745.0,ariana,0,3449.9473684210525,0.010526315789473684
125.0,3.0,2,1,8,533341.0,533341.0,tunis,3,4266.728,0.016
142.0,4.0,1,1,4,592083.0,592083.0,ariana,0,4169.598591549296,0.007042253521126761
55.0,5.0,1,1,6,237850.0,237850.0,ariana,0,4324.545454545455,0.01818181818181818
164.0,4.0,1,2,2,752723.0,752723.0,ariana,0,4589.774390243902,0.006097560975609756
195.0,2.0,1,1,10,762870.0,762870.0,ariana,0,3912.153846153846,0.005128205128205128
284.0,5.0,3,1,9,1079964.0,1079964.0,tunis,3,3802.6901408450703,0.01056338028169014
189.0,5.0,3,1,8,894893.0,894893.0,ben-arous,1,4734.883597883598,0.015873015873015872
174.0,1.0,1,1,2,688024.0,688024.0,ben-arous,1,3954.1609195402298,0.005747126436781609
258.0,1.0,1,1,4,1071437.0,1071437.0,tunis,3,4152.856589147287,0.003875968992248062
297.0,2.0,1,1,5,895709.0,895709.0,ariana,0,3015.855218855219,0.003367003367003367
207.0,1.0,1,1,7,721582.0,721582.0,ben-arous,1,3485.903381642512,0.004830917874396135
82.0,4.0,3,1,5,277761.0,277761.0,ben-arous,1,3387.329268292683,0.036585365853658534
229.0,1.0,1,2,6,1023547.0,1023547.0,tunis,3,4469.637554585152,0.004366812227074236
240.0,5.0,2,2,9,797570.0,797570.0,ben-arous,1,3323.2083333333335,0.008333333333333333
214.0,3.0,2,2,6,1005886.0,1005886.0,tunis,3,4700.401869158878,0.009345794392523364
124.0,2.0,1,1,5,415388.0,415388.0,ben-arous,1,3349.9032258064517,0.008064516129032258
51.0,5.0,1,1,5,207758.0,207758.0,ariana,0,4073.6862745098038,0.0196078431372549
118.0,2.0,1,1,2,475759.0,475759.0,ariana,0,4031.85593220339,0.00847457627118644
60.0,5.0,1,1,16,308978.0,308978.0,tunis,3,5149.633333333333,0.016666666666666666
267.0,5.0,3,2,6,1103757.0,1103757.0,ariana,0,4133.921348314607,0.011235955056179775
263.0,5.0,2,2,8,854835.0,854835.0,ariana,0,3250.3231939163497,0.0076045627376425855
119.0,5.0,2,1,3,537195.0,537195.0,tunis,3,4514.243697478992,0.01680672268907563
196.0,3.0,1,2,10,914619.0,914619.0,tunis,3,4666.423469387755,0.00510204081632653
93.0,4.0,1,1,1,374596.0,374596.0,tunis,3,4027.9139784946237,0.010752688172043012
115.0,1.0,1,1,3,458122.0,458122.0,ariana,0,3983.669565217391,0.008695652173913044
53.0,5.0,2,1,6,259273.0,259273.0,tunis,3,4891.943396226415,0.03773584905660377
190.0,4.0,1,1,9,609901.0,609901.0,ariana,0,3210.0052631578947,0.005263157894736842
112.0,5.0,4,1,7,519025.0,519025.0,ariana,0,4634.151785714285,0.03571428571428571
211.0,3.0,2,1,7,960573.0,960573.0,tunis,3,4552.478672985782,0.009478672985781991
236.0,4.0,2,1,3,1007777.0,1007777.0,tunis,3,4270.2415254237285,0.00847457627118644
240.0,5.0,2,2,5,778449.0,778449.0,ariana,0,3243.5375,0.008333333333333333
96.0,1.0,1,1,3,376111.0,376111.0,ariana,0,3917.8229166666665,0.010416666666666666
75.0,4.0,3,1,4,400350.0,400350.0,tunis,3,5338.0,0.04
64.0,2.0,1,1,7,230568.0,230568.0,ben-arous,1,3602.625,0.015625
114.0,1.0,1,1,10,531919.0,531919.0,tunis,3,4665.956140350877,0.008771929824561403
131.0,5.0,3,1,6,462043.0,462043.0,ben-arous,1,3527.0458015267177,0.022900763358778626
99.0,5.0,3,1,10,350317.0,350317.0,ben-arous,1,3538.5555555555557,0.030303030303030304
248.0,4.0,2,2,8,849916.0,849916.0,ben-arous,1,3427.0806451612902,0.008064516129032258
273.0,1.0,1,2,6,983629.0,983629.0,ben-arous,1,3603.03663003663,0.003663003663003663
116.0,2.0,1,1,8,572164.0,572164.0,tunis,3,4932.448275862069,0.008620689655172414
125.0,2.0,1,1,1,554718.0,554718.0,tunis,3,4437.744,0.008
50.0,1.0,1,1,5,281504.0,281504.0,tunis,3,5630.08,0.02
145.0,3.0,2,1,5,678476.0,678476.0,tunis,3,4679.144827586207,0.013793103448275862
161.0,5.0,2,2,9,722969.0,722969.0,tunis,3,4490.490683229814,0.012422360248447204
72.0,5.0,1,1,5,393051.0,393051.0,tunis,3,5459.041666666667,0.013888888888888888
234.0,3.0,2,1,7,770988.0,770988.0,ariana,0,3294.8205128205127,0.008547008547008548
81.0,2.0,1,1,5,318122.0,318122.0,ariana,0,3927.432098765432,0.012345679012345678
104.0,2.0,1,1,5,396570.0,396570.0,ariana,0,3813.173076923077,0.009615384615384616
104.0,1.0,1,1,7,385887.0,385887.0,ben-arous,1,3710.451923076923,0.009615384615384616
212.0,2.0,1,2,10,631621.0,631621.0,ariana,0,2979.3443396226417,0.0047169811320754715
256.0,2.0,1,1,1,836834.0,836834.0,ben-arous,1,3268.8828125,0.00390625
177.0,2.0,1,1,6,573680.0,573680.0,ariana,0,3241.129943502825,0.005649717514124294
65.0,2.0,1,1,4,271993.0,271993.0,la-manouba,2,4184.507692307692,0.015384615384615385
204.0,4.0,3,2,3,649467.0,649467.0,ariana,0,3183.6617647058824,0.014705882352941176
150.0,3.0,2,1,10,570627.0,570627.0,ariana,0,3804.18,0.013333333333333334
197.0,1.0,1,1,6,802704.0,802704.0,tunis,3,4074.6395939086296,0.005076142131979695
172.0,4.0,1,2,2,706835.0,706835.0,ben-arous,1,4109.5058139534885,0.005813953488372093
242.0,2.0,1,2,6,839059.0,839059.0,ariana,0,3467.185950413223,0.004132231404958678
162.0,2.0,1,2,1,731795.0,731795.0,tunis,3,4517.253086419753,0.006172839506172839
232.0,1.0,1,2,16,892771.0,892771.0,tunis,3,3848.1508620689656,0.004310344827586207
248.0,5.0,3,1,3,758595.0,758595.0,ariana,0,3058.8508064516127,0.012096774193548387
60.0,5.0,4,1,16,245933.0,245933.0,ariana,0,4098.883333333333,0.06666666666666667
64.0,3.0,1,1,16,228492.0,228492.0,ariana,0,3570.1875,0.015625
196.0,1.0,1,1,3,771261.0,771261.0,ariana,0,3935.0051020408164,0.00510204081632653
209.0,1.0,1,2,1,833850.0,833850.0,tunis,3,3989.712918660287,0.004784688995215311
271.0,5.0,4,2,2,927178.0,927178.0,ben-arous,1,3421.321033210332,0.014760147601476014
297.0,4.0,3,2,5,1123054.0,1123054.0,ariana,0,3781.3265993265995,0.010101010101010102
208.0,4.0,1,1,5,720907.0,720907.0,ben-arous,1,3465.8990384615386,0.004807692307692308
262.0,2.0,1,2,1,1051326.0,1051326.0,tunis,3,4012.6946564885498,0.003816793893129771
76.0,5.0,3,1,6,299020.0,299020.0,ariana,0,3934.4736842105262,0.039473684210526314
154.0,1.0,1,2,5,659648.0,659648.0,tunis,3,4283.428571428572,0.006493506493506494
263.0,1.0,1,1,8,877254.0,877254.0,ariana,0,3335.566539923954,0.0038022813688212928
88.0,5.0,2,1,5,423194.0,423194.0,tunis,3,4809.022727272727,0.022727272727272728
231.0,1.0,1,1,7,1003056.0,1003056.0,tunis,3,4342.233766233766,0.004329004329004329
158.0,5.0,1,2,4,641604.0,641604.0,ariana,0,4060.784810126582,0.006329113924050633
140.0,4.0,1,1,8,580955.0,580955.0,ariana,0,4149.678571428572,0.007142857142857143
286.0,1.0,1,2,9,1078282.0,1078282.0,ben-arous,1,3770.2167832167834,0.0034965034965034965
278.0,3.0,1,1,5,831709.0,831709.0,ariana,0,2991.7589928057555,0.0035971223021582736
82.0,5.0,4,1,5,364355.0,364355.0,tunis,3,4443.3536585365855,0.04878048780487805
103.0,1.0,1,1,1,410737.0,410737.0,tunis,3,3987.73786407767,0.009708737864077669
61.0,2.0,1,1,1,352414.0,352414.0,tunis,3,5777.2786885245905,0.01639344262295082
131.0,4.0,3,1,2,604195.0,604195.0,tunis,3,4612.175572519084,0.022900763358778626
298.0,3.0,1,1,6,1120362.0,1120362.0,tunis,3,3759.6040268456377,0.003355704697986577
173.0,4.0,1,1,1,825482.0,825482.0,tunis,3,4771.57225433526,0.005780346820809248
71.0,1.0,1,1,3,360488.0,360488.0,tunis,3,5077.295774647887,0.014084507042253521
103.0,5.0,3,1,3,439561.0,439561.0,tunis,3,4267.582524271845,0.02912621359223301
206.0,1.0,1,2,1,687151.0,687151.0,ariana,0,3335.6844660194174,0.0048543689320388345
208.0,4.0,1,2,1,691127.0,691127.0,ben-arous,1,3322.7259615384614,0.004807692307692308
126.0,4.0,3,1,1,624339.0,624339.0,tunis,3,4955.071428571428,0.023809523809523808
269.0,5.0,2,2,3,994180.0,994180.0,tunis,3,3695.836431226766,0.007434944237918215
243.0,1.0,1,1,7,898786.0,898786.0,la-manouba,2,3698.707818930041,0.00411522633744856
277.0,3.0,2,2,6,874238.0,874238.0,ben-arous,1,3156.0938628158847,0.007220216606498195
190.0,3.0,1,2,5,736782.0,736782.0,ben-arous,1,3877.8,0.005263157894736842
224.0,2.0,1,1,16,886198.0,886198.0,tunis,3,3956.2410714285716,0.004464285714285714
95.0,5.0,4,1,5,339248.0,339248.0,ariana,0,3571.0315789473684,0.042105263157894736
99.0,5.0,2,1,6,420845.0,420845.0,tunis,3,4250.959595959596,0.020202020202020204
167.0,5.0,2,1,2,601452.0,601452.0,ariana,0,3601.508982035928,0.011976047904191617
134.0,2.0,1,1,6,469016.0,469016.0,ben-arous,1,3500.1194029850744,0.007462686567164179
137.0,4.0,3,1,6,550928.0,550928.0,ariana,0,4021.3722627737225,0.021897810218978103
260.0,3.0,1,1,3,907573.0,907573.0,ariana,0,3490.6653846153845,0.0038461538461538464
126.0,3.0,2,1,6,562305.0,562305.0,tunis,3,4462.738095238095,0.015873015873015872
123.0,4.0,1,1,6,543132.0,543132.0,la-manouba,2,4415.707317073171,0.008130081300813009
157.0,3.0,1,2,6,650174.0,650174.0,tunis,3,4141.235668789809,0.006369426751592357
59.0,5.0,3,1,16,280691.0,280691.0,ben-arous,1,4757.474576271186,0.05084745762711865
147.0,4.0,2,1,4,592351.0,592351.0,tunis,3,4029.598639455782,0.013605442176870748
188.0,1.0,1,1,10,833644.0,833644.0,tunis,3,4434.276595744681,0.005319148936170213
110.0,2.0,1,1,6,446300.0,446300.0,ben-arous,1,4057.2727272727275,0.00909090909090909
274.0,1.0,1,2,4,894074.0,894074.0,ariana,0,3263.043795620438,0.0036496350364963502
159.0,3.0,2,1,6,610522.0,610522.0,ben-arous,1,3839.761006289308,0.012578616352201259
299.0,5.0,4,1,5,1196569.0,1196569.0,tunis,3,4001.903010033445,0.013377926421404682
131.0,4.0,1,1,9,581778.0,581778.0,tunis,3,4441.053435114503,0.007633587786259542
255.0,4.0,2,2,5,905491.0,905491.0,ariana,0,3550.9450980392157,0.00784313725490196
138.0,2.0,1,1,8,635804.0,635804.0,tunis,3,4607.275362318841,0.007246376811594203
168.0,2.0,1,2,1,678517.0,678517.0,ariana,0,4038.7916666666665,0.005952380952380952
57.0,2.0,1,1,6,258600.0,258600.0,ben-arous,1,4536.8421052631575,0.017543859649122806
139.0,1.0,1,1,5,559408.0,559408.0,ben-arous,1,4024.517985611511,0.007194244604316547
122.0,4.0,3,1,8,405491.0,405491.0,ariana,0,3323.6967213114754,0.02459016393442623
293.0,5.0,2,2,10,999466.0,999466.0,ariana,0,3411.146757679181,0.006825938566552901
170.0,5.0,3,2,10,848302.0,848302.0,tunis,3,4990.011764705882,0.01764705882352941
118.0,2.0,1,1,5,481572.0,481572.0,ben-arous,1,4081.1186440677966,0.00847457627118644
218.0,5.0,1,1,4,1100773.0,1100773.0,tunis,3,5049.417431192661,0.0045871559633027525
263.0,2.0,1,2,5,897887.0,897887.0,ariana,0,3414.019011406844,0.0038022813688212928
71.0,3.0,1,1,3,353345.0,353345.0,tunis,3,4976.69014084507,0.014084507042253521
166.0,2.0,1,1,10,818166.0,818166.0,tunis,3,4928.710843373494,0.006024096385542169
192.0,5.0,4,1,6,957575.0,957575.0,tunis,3,4987.369791666667,0.020833333333333332
113.0,5.0,1,1,10,542923.0,542923.0,tunis,3,4804.628318584071,0.008849557522123894
59.0,3.0,1,1,1,217706.0,217706.0,ariana,0,3689.9322033898306,0.01694915254237288
62.0,4.0,1,1,4,293280.0,293280.0,ariana,0,4730.322580645161,0.016129032258064516
246.0,1.0,1,1,4,712484.0,712484.0,ariana,0,2896.276422764228,0.0040650406504065045
92.0,1.0,1,1,5,355181.0,355181.0,ben-arous,1,3860.663043478261,0.010869565217391304
207.0,5.0,1,2,16,781376.0,781376.0,ariana,0,3774.763285024155,0.004830917874396135
101.0,2.0,1,1,4,439669.0,439669.0,tunis,3,4353.158415841584,0.009900990099009901
167.0,3.0,1,1,2,689859.0,689859.0,ben-arous,1,4130.892215568862,0.005988023952095809
122.0,5.0,3,1,2,613191.0,613191.0,tunis,3,5026.1557377049185,0.02459016393442623
198.0,5.0,3,2,1,842685.0,842685.0,ben-arous,1,4255.984848484848,0.015151515151515152
294.0,2.0,1,2,4,1098548.0,1098548.0,ben-arous,1,3736.5578231292516,0.003401360544217687
147.0,3.0,2,1,10,807449.0,807449.0,tunis,3,5492.850340136054,0.013605442176870748
101.0,3.0,2,1,8,380167.0,380167.0,ben-arous,1,3764.029702970297,0.019801980198019802
206.0,1.0,1,1,5,790740.0,790740.0,tunis,3,3838.5436893203882,0.0048543689320388345
282.0,2.0,1,2,5,1219882.0,1219882.0,ariana,0,4325.822695035461,0.0035460992907801418
297.0,1.0,1,2,5,1022397.0,1022397.0,ariana,0,3442.4141414141413,0.003367003367003367
267.0,3.0,2,2,3,1115756.0,1115756.0,tunis,3,4178.861423220974,0.00749063670411985
275.0,5.0,1,2,16,1193137.0,1193137.0,tunis,3,4338.68,0.0036363636363636364
63.0,3.0,2,1,6,230617.0,230617.0,ben-arous,1,3660.5873015873017,0.031746031746031744
253.0,5.0,2,2,3,924683.0,924683.0,tunis,3,3654.8735177865615,0.007905138339920948
277.0,2.0,1,2,4,895963.0,895963.0,ariana,0,3234.523465703971,0.0036101083032490976
247.0,3.0,2,2,5,933344.0,933344.0,ariana,0,3778.7206477732793,0.008097165991902834
263.0,3.0,2,2,3,949343.0,949343.0,ariana,0,3609.6692015209123,0.0076045627376425855
64.0,1.0,1,1,3,348792.0,348792.0,tunis,3,5449.875,0.015625
246.0,3.0,1,1,3,941415.0,941415.0,ben-arous,1,3826.890243902439,0.0040650406504065045
245.0,3.0,2,1,5,871745.0,871745.0,ben-arous,1,3558.1428571428573,0.00816326530612245
230.0,2.0,1,1,3,936391.0,936391.0,ben-arous,1,4071.2652173913043,0.004347826086956522
116.0,2.0,1,1,10,521118.0,521118.0,tunis,3,4492.396551724138,0.008620689655172414
263.0,4.0,3,1,7,830238.0,830238.0,ariana,0,3156.7984790874525,0.011406844106463879
111.0,3.0,1,1,10,511254.0,511254.0,tunis,3,4605.891891891892,0.009009009009009009
202.0,2.0,1,1,6,798805.0,798805.0,tunis,3,3954.480198019802,0.0049504950495049506
94.0,3.0,1,1,7,360399.0,360399.0,ariana,0,3834.031914893617,0.010638297872340425
225.0,4.0,3,1,5,758938.0,758938.0,ariana,0,3373.0577777777776,0.013333333333333334
66.0,5.0,1,1,7,357183.0,357183.0,tunis,3,5411.863636363636,0.015151515151515152
155.0,3.0,2,1,5,704255.0,704255.0,tunis,3,4543.580645161291,0.012903225806451613
94.0,2.0,1,1,2,432000.0,432000.0,tunis,3,4595.744680851064,0.010638297872340425
80.0,3.0,2,1,5,338067.0,338067.0,ariana,0,4225.8375,0.025
64.0,3.0,2,1,5,236845.0,236845.0,ben-arous,1,3700.703125,0.03125
258.0,2.0,1,1,9,1131902.0,1131902.0,tunis,3,4387.217054263566,0.003875968992248062
93.0,3.0,2,1,3,330961.0,330961.0,ben-arous,1,3558.7204301075267,0.021505376344086023
169.0,3.0,1,2,5,679198.0,679198.0,tunis,3,4018.923076923077,0.005917159763313609
287.0,5.0,3,1,1,1101497.0,1101497.0,tunis,3,3837.968641114983,0.010452961672473868
128.0,5.0,3,1,5,493978.0,493978.0,ben-arous,1,3859.203125,0.0234375
98.0,1.0,1,1,3,543313.0,543313.0,tunis,3,5544.010204081633,0.01020408163265306
83.0,2.0,1,1,8,329820.0,329820.0,ben-arous,1,3973.734939759036,0.012048192771084338
268.0,5.0,3,2,1,850636.0,850636.0,ben-arous,1,3174.0149253731342,0.011194029850746268
270.0,2.0,1,1,9,1078104.0,1078104.0,tunis,3,3992.9777777777776,0.003703703703703704
103.0,1.0,1,1,5,494839.0,494839.0,tunis,3,4804.26213592233,0.009708737864077669
267.0,5.0,2,2,8,1091635.0,1091635.0,tunis,3,4088.5205992509364,0.00749063670411985
90.0,4.0,3,1,10,508451.0,508451.0,tunis,3,5649.455555555555,0.03333333333333333
129.0,1.0,1,1,4,603008.0,603008.0,tunis,3,4674.480620155039,0.007751937984496124
84.0,5.0,3,1,9,355064.0,355064.0,tunis,3,4226.952380952381,0.03571428571428571
71.0,3.0,2,1,6,351202.0,351202.0,tunis,3,4946.507042253521,0.028169014084507043
67.0,1.0,1,1,4,295698.0,295698.0,tunis,3,4413.4029850746265,0.014925373134328358
266.0,4.0,1,1,8,991531.0,991531.0,ariana,0,3727.56015037594,0.0037593984962406013
62.0,4.0,1,1,8,266531.0,266531.0,ariana,0,4298.887096774193,0.016129032258064516
147.0,1.0,1,1,6,721942.0,721942.0,tunis,3,4911.170068027211,0.006802721088435374
147.0,3.0,1,1,3,578133.0,578133.0,ben-arous,1,3932.877551020408,0.006802721088435374
228.0,1.0,1,2,16,1011505.0,1011505.0,tunis,3,4436.425438596491,0.0043859649122807015
90.0,1.0,1,1,6,402254.0,402254.0,ben-arous,1,4469.488888888889,0.011111111111111112
188.0,1.0,1,2,2,604284.0,604284.0,ariana,0,3214.276595744681,0.005319148936170213
191.0,3.0,2,1,6,948214.0,948214.0,tunis,3,4964.471204188481,0.010471204188481676
56.0,4.0,1,1,16,325310.0,325310.0,tunis,3,5809.107142857143,0.017857142857142856
124.0,2.0,1,1,7,448158.0,448158.0,ben-arous,1,3614.1774193548385,0.008064516129032258
88.0,1.0,1,1,10,327995.0,327995.0,ben-arous,1,3727.215909090909,0.011363636363636364
101.0,1.0,1,1,3,394423.0,394423.0,ariana,0,3905.1782178217823,0.009900990099009901
140.0,2.0,1,1,4,660599.0,660599.0,tunis,3,4718.564285714286,0.007142857142857143
116.0,3.0,1,1,16,481833.0,481833.0,ben-arous,1,4153.732758620689,0.008620689655172414
